ASV	Kingdom	Phylum	Class	Order	Family	Genus	Species	18100FL-21-03-113	18100FL-21-03-114	18100FL-21-03-115	18100FL-21-03-116	18100FL-21-03-117	18100FL-21-03-118	18100FL-21-03-119	18100FL-21-03-120	18100FL-21-03-121
a353fd7079985c53f8ca76f89f02436b	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	UCG_004	uncultured_rumen	0	0	0	0	0	0	0.000646273158121499	0	0
a3bc57848c8436011079f4a059da9436	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Family_Anaerolineaceae	Family_Anaerolineaceae	0	0	0	0	0	0	0	0	0.000270453008789723
a3c68608c7709b7e1b4a3efa118b27a1	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Duganella	Genus__Duganella	0	0	0	4.73911189043173e-05	0	0	0	0	0
a4195a9ffb172653295e9a9127e317f3	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium_sensu_stricto_1	Genus__Clostridium_sensu_stricto_1	0	0	0	0	0	0	0	0.00156767893935322	0
a4d14adfd2263aed5bd557e0516bb071	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Genus__Bacteroides	0.00043091950013338	0	0	0	0	0	0	0	0
a5082514bbe43f96673a63722ed36160	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Anoxybacillus_toebii	0	0	0	0.000284346713425904	0	0	0	0	0
a588a0fadeac602d09d4ff66b1bd36ca	Bacteria	Rs_K70_termite_group	Rs_K70_termite_group	Rs_K70_termite_group	Rs_K70_termite_group	Rs_K70_termite_group	Genus__Rs_K70_termite_group	0.000102599880984138	0	0	0	0	0	0	0	0
a69a65cd1d896bffc43f086b12b80d2d	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Weissella	Genus__Weissella	0	0	0	0	0	0.00118939737199819	0	0	0
a69f1e3d97a01dac10343e7eb909799a	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Genus__Lactobacillus	0.0286664067469682	0.0282869228057808	0.0240128538099221	0.0362305104023506	0.0310148493605333	0.0303862709560489	0.0373115036622146	0.0347128907999642	0.038025693035835
a6e44f90b4b43c9311ed1ae00d126cc6	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae_NK4A136_group	Genus__Lachnospiraceae_NK4A136_group	0	0	0	0	0	0	0	0.000940607363611932	0
a71ec53576e53ea91c01103b6bfd1c3f	Bacteria	Firmicutes	Clostridia	Peptostreptococcales_Tissierellales	Family_XI	Tepidimicrobium	uncultured_Tepidimicrobium	0	0	0	0	0	0	0	0.00013437248051599	0
a7307a47997f25bf17a0811d9a564d37	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Aequorivita	Genus__Aequorivita	0	0	0	0	0	0	0	0	5.40906017579446e-05
a8f3192bb2decb87c0395bf7e6cf4acd	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Cetobacterium	uncultured_bacterium	0.00116963864321917	0.0012777581952767	0.00156270634326716	0.00251172930192882	0.000629452662298647	0.00226551880380607	0.0021111589831969	0.00266505419690047	0.00189317106152806
a9ec859fc968d602f6bd43ac04165806	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Genus__Pseudomonas	0	0.000660909411350018	0	0	0	0.000169913910285455	0.0003877638948729	0	0
aa4225a7cfa57451c0ca39ec0db1715d	Bacteria	Firmicutes	Clostridia	Peptostreptococcales_Tissierellales	Family_XI	Tepidimicrobium	Clostridiaceae_bacterium	0	0	0.000132059690980323	0	0	0	0	0	0
aaa262ba8a2e8c8f57b178ecefc1542b	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae_RC9_gut_group	uncultured_bacterium	0	0	0	0	0	0	0	0.000582280748902625	0
aae8250dd220d1e847081965f97d5b11	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculaceae	uncultured_Porphyromonadaceae	0	0	0	0	0	0	0	0.000604676162321957	0
ab1b0ea246fa176386df174b95e2f356	Bacteria	Firmicutes	Negativicutes	Veillonellales_Selenomonadales	Selenomonadaceae	Mitsuokella	Genus__Mitsuokella	0	0	0	0	0	0	0	0.000447908268386634	0
aba6ab4e844af6a336af4e423a1bbc47	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Glutamicibacter	Genus__Glutamicibacter	0.000636119262101656	0	0	0	0	0	0	0	0
abd97ffebb66b0fe6ab339823fcf5361	Bacteria	Firmicutes	Clostridia	Peptostreptococcales_Tissierellales	Family_XI	Anaerosalibacter	Genus__Anaerosalibacter	0.000123119857180966	0	0	0	0.000171668907899631	0	0	0	0
ac1560ef5dfac3076f3ca7c5e4367630	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	uncultured_bacterium	0	0	0.000176079587973764	0	0	0	0	0	0
ac5ab29ce9c557b710213ad7b789160b	Bacteria	Firmicutes	Clostridia	Peptostreptococcales_Tissierellales	Family_XI	Peptoniphilus	Genus__Peptoniphilus	0	0	0	0	0.000171668907899631	0	0	0	0
ac6264d2819a26f0efad6bdf6412f5c9	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Chroococcidiopsaceae	Aliterella	Genus__Aliterella	0	0	0	0	0	0	0	0.000111977067096659	0
acf354e8ec580ba04b7ea1f37b38c121	Bacteria	Chloroflexi	Anaerolineae	SBR1031	SBR1031	SBR1031	metagenome	0	0	0	0	0	0.000424784775713638	0	0	0
ad0f0e69b11d4200f0cb84c90e2ccff7	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Genus__Fusobacterium	0	0	0	0	0	0	0	0.000582280748902625	0
ad9f064c7ac64926e98ca357812de42c	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Order_Enterobacterales	Order_Enterobacterales	Order_Enterobacterales	4.10399523936552e-05	0	0	0	0	0	0	0	0
adff6376bf612efdef949067ed5ce35e	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Dyadobacter	Genus__Dyadobacter	0	0	0	9.47822378086347e-05	0	0	0	0	0
ae617503446451aa92065a780c486f87	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Cerasibacillus	Genus__Cerasibacillus	0	0	0	0	0	0	0.00040930633347695	0	0
af103463f5ab7f3dbe60a78ab96db1b0	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Genus__Bacillus	0	0	0	0	0	0	0.0002154243860405	0	0
af67f42995b816fbbd94d35a9040eee2	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	Genus__Ralstonia	0.000164159809574621	0	0	0	0	0	0	0	0
afc596f28f252309384b20322f643fbc	Bacteria	Acidobacteriota	Holophagae	Holophagales	Holophagaceae	Family_Holophagaceae	Family_Holophagaceae	4.10399523936552e-05	0	0	0	0.000200280392549569	0	0.0002154243860405	0	0
afcd2c16ef60fa3abce8f5f5df8c2c4a	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Genus__Acinetobacter	0	0	0	0	0.000429172269749077	0	0.000667815596725549	0	0
b01c7d864c4be76601e3fb355dc1796f	Bacteria	Firmicutes	Bacilli	Lactobacillales	Order_Lactobacillales	Order_Lactobacillales	Order_Lactobacillales	0	0	0	0	0	0.000906207521522429	0	0	0
b0dbdcf8b3f7e98631654ce8325b4749	Bacteria	Firmicutes	Negativicutes	Veillonellales_Selenomonadales	Sporomusaceae	Pelosinus	Genus__Pelosinus	0	0	0	0	0.000143057423249692	0	0	0	0
b1b271dccbd79cee2922098b874c8213	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Order_Rickettsiales	Order_Rickettsiales	Order_Rickettsiales	0.00051299940492069	0.000528727529080014	0.00041818902143769	0.000616084545756125	0	0	0.0004739336492891	0	0.000838404327248141
b1e3622170c6f3f8118b4d9b5144ca42	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Genus__Acinetobacter	0.00043091950013338	0	0	0	0	0	0	0	0
b288886f4c6e31164ddafb5d68de8502	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Order_Rhodospirillales	Order_Rhodospirillales	Order_Rhodospirillales	6.15599285904828e-05	0	0	0	0	0	0	0	0
b30e19933e25d76a7039e674932aaf4e	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides_coprosuis	0	0	0	0	0.000286114846499385	0	0	0	0
b32d2447b0ba97356006d217760debf8	Bacteria	Firmicutes	Clostridia	Peptostreptococcales_Tissierellales	Family_XI	Peptoniphilus	swine_manure	0	0	0	0.000260651153973745	0	0	0	0	0
b32e9ce3ac2e0b9b1642ede270ed8db0	Bacteria	Firmicutes	Clostridia	Clostridia	Gracilibacteraceae	Family_Gracilibacteraceae	Family_Gracilibacteraceae	0	0.000440606274233345	0	0	0	0	0	0	0
b39b2e3c535923bc0904d082a4ecf9cf	Bacteria	Firmicutes	Clostridia	Oscillospirales	Butyricicoccaceae	UCG_008	uncultured_bacterium	0	0	0.000660298454901616	0	0	0	0	0	0
b3d9a5ba410a96217859a3c7ff6ecc1a	Bacteria	Firmicutes	Clostridia	Oscillospirales	[Eubacterium]_coprostanoligenes_group	[Eubacterium]_coprostanoligenes_group	uncultured_bacterium	0	0	0	0	0	0	0	0.000313535787870644	0
b3dab8f323dbca55f94f1bcf79af3149	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Succiniclasticum	Genus__Succiniclasticum	0	0	0	0	0	0	0.000430848772081	0	0.000270453008789723
b46c8bdbcedcc14cb62841f339c730d8	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Genus__Bacteroides	8.20799047873104e-05	0	0	0	0	0	0	0	0
b4cacdbcebc76c8d54c4bbb8db56ca3a	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Psychromonadaceae	Psychromonas	Genus__Psychromonas	0.00145691830997476	0	0.00167275608575076	0.00158760248329463	0	0.00172745808790213	0.0012494614390349	0.00123174773806324	0.0014604462474645
b504059a271428499b6ce060e4d54d9e	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium_sensu_stricto_5	Genus__Clostridium_sensu_stricto_5	0	0	0.000308139278954087	0	0	0	0.00015079707022835	0	0
b706fb6b889b852ab19ab9eb3333bc94	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Oceanobacillus	Oceanobacillus_caeni	0	0	0	0	0.000515006723698893	0	0	0	0
b7443f191e19b174fa2e86dea1a2df05	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Family_Micrococcaceae	Family_Micrococcaceae	0	0	0	0	0	0.000141594925237879	0	0	0
b75f30022fa53e814f8211d4e7d11048	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae_RC9_gut_group	uncultured_Bacteroidales	0	0	0	0	0	0	0	0.000582280748902625	0
b797fbce402bea181736cfd4e6bc546b	Bacteria	Firmicutes	Incertae_Sedis	DTU014	DTU014	DTU014	metagenome	0	0.000440606274233345	0	0	0	0	0	0	0
b7cdd242260808159d9dbe07bfc63e2e	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacteriaceae_bacterium	0	0	6.60298454901616e-05	0	0	0	0	0	0
b7ff917353d75aca7a8a83cdc923b8e4	Bacteria	Firmicutes	Clostridia	Peptostreptococcales_Tissierellales	Family_XI	Gallicola	uncultured_bacterium	0.000492479428723863	0	0	0	0	0	0	0	0
b82c2bc2bbeb7e59b4139ba687ce321b	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Genus__Lactobacillus	0	0	0	0	0	0	0	0	0.000108181203515889
b89f5d24e910cee3ae429f74abe91a70	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	UCG_002	Genus__UCG_002	0	0	0	0	0	0	0	0.000179163307354654	0
b8d7a326054c1007d36d7a3dd9413162	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Order_Rickettsiales	Order_Rickettsiales	Order_Rickettsiales	0	0	0	0	0.000429172269749077	0	0.0002585092632486	0	0
b8f9236f2a8e2b507ec5744ad3e5c43a	Bacteria	Firmicutes	Clostridia	Peptostreptococcales_Tissierellales	Peptostreptococcaceae	Peptostreptococcus	Genus__Peptostreptococcus	0	0	0	0	0	0	0	8.95816536773269e-05	0
b9246c598a909f1ea53206ef8d1cc99f	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Ligilactobacillus	Genus__Ligilactobacillus	0.00340631604867338	0.00348078956644343	0.0044019896993441	0.00409933178522345	0.00546479356813825	0.00424784775713638	0.00478242137009909	0.00463585057780167	0.00511156186612576
b9c43f3db63cacb98c00ccd3bc768cee	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium_sensu_stricto_12	Genus__Clostridium_sensu_stricto_12	0	0.000132181882270004	0	0	0	0	0	0	0
b9cdf246bb511f605c60487eefb2a6fe	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Ligilactobacillus	Genus__Ligilactobacillus	0	0	0	0	0	0	0	0	5.40906017579446e-05
b9fe9a3a3d89c2b8e6c820272c895d76	Bacteria	Firmicutes	Bacilli	Brevibacillales	Brevibacillaceae	Brevibacillus	Genus__Brevibacillus	0	0	6.60298454901616e-05	0	0	0	0	0	0
ba6b6fa4a2da3d7bd52855b9f750b8bf	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides_sp4SWWS3_28	0	0	6.60298454901616e-05	0	0	0	0	0	0
ba81cda060ba1d13afa0561baf690023	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Order_Rickettsiales	Order_Rickettsiales	Order_Rickettsiales	0	0	0	0	0	0.000169913910285455	0	0	0
ba8213a072be287ba0bbecb3fbd2f023	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Shewanellaceae	Shewanella	Genus__Shewanella	0.000964438881250898	0	0	0.000568693426851808	0.000600841177648708	0.000764612596284549	0.00036622145626885	0	0.000567951318458418
ba9c55529ab8bcdce0075c8c2cbf1ae1	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides_coprosuis	0	0.000176242509693338	0	0	0	0	0	0	0
bab651e69c7d39f1877e638f849e831d	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	gut_metagenome	0	0	0.000154069639477044	0	0	0	0	0	0
bb42b3b3e1f5b5fba54a5712cd33cc7c	Bacteria	Cyanobacteria	Cyanobacteriia	Class_Cyanobacteriia	Class_Cyanobacteriia	Class_Cyanobacteriia	Class_Cyanobacteriia	0	0	0	0	0	0	0.0001723395088324	0	0
bb8a208dece38fce23d1d8b7050325f1	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	Genus__Chryseobacterium	0	0.000528727529080014	0.000242109433463926	0	0	0	0	0	0
bb90c86395c9275dcb7f6ac0688cfa5e	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Lactobacillus_fermentum	0.00363203578683849	0.00414169897779344	0.00195888541620813	0.00473911189043173	0.00443478012074047	0.00215224286361577	0.00372684187850065	0.00421033772283436	0.00397565922920892
bbe2d6c52e120eaf7ae28a74f97f5eb0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Lactobacillus_pontis	0.00147743828617159	0.00264363764540007	0.00180481577673108	0.00222738258850291	0.00171668907899631	0.00294517444494789	0.0020680741059888	0.00170205141986921	0.00181203515889114
bc3a1a533571016347cf7e99464d1a8d	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Family_Ruminococcaceae	Family_Ruminococcaceae	0	0	0	0	0.000343337815799262	0	0	0	0
bc403b0c10ad0b42ca5d7b4fd05b7e0f	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Carnobacterium	Genus__Carnobacterium	0	0	0	0.000734562343016919	0	0	0	0	0
bdad897207abc9b8487f58201bd538c4	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	Genus__Chryseobacterium	0	0	0	0	0	0	0	6.71862402579952e-05	0
c147d06d887babddb4e7a94f6df9638e	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Dielma	Genus__Dielma	0	0	0	0	0	0	6.46273158121499e-05	0	0
c14f6a0827cb41fabfd553baa0e4fdd0	Bacteria	Cyanobacteria	Cyanobacteriia	Class_Cyanobacteriia	Class_Cyanobacteriia	Class_Cyanobacteriia	Class_Cyanobacteriia	0	0.000264363764540007	0	0	0	0	0	0	0
c195d2c57af4e43833d61f257fcde26c	Bacteria	Cyanobacteria	Cyanobacteriia	Class_Cyanobacteriia	Class_Cyanobacteriia	Class_Cyanobacteriia	Class_Cyanobacteriia	0.000143639833377793	0	0.000242109433463926	0	0	0	0	0	0
c1b18e74a45c13fb5e5f580b003b547a	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Genus__Staphylococcus	0	0	0.000396179072940969	0	0	0	0	0	0
c1d4e374c57b5ab9ad16e71bbcb5488c	Bacteria	Firmicutes	Desulfotomaculia	Desulfotomaculales	Pelotomaculaceae	Cryptanaerobacter	Genus__Cryptanaerobacter	0	0	0	0	0.000429172269749077	0	0	0	0
c220911dcc137da4683a51c7f0d24d4b	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Order_Rickettsiales	Order_Rickettsiales	Order_Rickettsiales	0	0	0	0	0.000343337815799262	0	0	0	0.000838404327248141
c2338d23552d4f8f604cfd18aa96d921	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	ADurbBin120	Genus__ADurbBin120	0	0.000308424391963342	0	0	0	0	0	0	0
c27fc8eeebf625790f197a85cb8007de	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Photobacterium	Genus__Photobacterium	0	0	0	0	0	0	0.000581645842309349	0	0
c2a7c7ddba57a34684a42b61ccf618d3	Bacteria	Firmicutes	Clostridia	Peptostreptococcales_Tissierellales	Anaerovoracaceae	S5_A14a	Genus__S5_A14a	0	0	0	0	0	0	0	0.000111977067096659	0
c2af1407ce3112cc8c46cf9e8dcd5f95	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Genus__Brevundimonas	0	0	0	0	0	0.000169913910285455	0	0	0
c2be39cc7a98e9c60d7aed79634c7bb3	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Dellaglioa	Genus__Dellaglioa	0	0	0	0.000118477797260793	0	0.000254870865428183	0.0002154243860405	0.000761444056257278	0.000432724814063556
c3675433ba07bd12fe0365b5822520fe	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Savagea	Savagea_faecisuis	0	0	0.000286129330457367	0	0	0	0	0	0
c419194e86d9f54ad2ac24c0b60c5eec	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Savagea	Savagea_faecisuis	0	0	0	0	0	0	0.000689358035329599	0	0
c45d3920b07c2199e73a196cfd1ea8cb	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Order_Rickettsiales	Order_Rickettsiales	Order_Rickettsiales	0	0	0	0	0.000114445938599754	0	0	0	0
c524484d5a682a52b9e7c5c178663aff	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Genus__Pseudomonas	0	0	0	0	0.000600841177648708	0	0	0	0
c5695a1ed8cce1232322685dd2dbb897	Bacteria	Cyanobacteria	Cyanobacteriia	Class_Cyanobacteriia	Class_Cyanobacteriia	Class_Cyanobacteriia	Class_Cyanobacteriia	0	0	0	0	0	0	0.0001292546316243	0	0
c5abfdf50cd30fa64072a06e065ded93	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia_Caballeronia_Paraburkholderia	Genus__Burkholderia_Caballeronia_Paraburkholderia	0.00299591652473683	0.00224709199859006	0.00294933309856055	0.000734562343016919	0.00337615518869274	0.00294517444494789	0.00148642826367945	0.00078383946967661	0.000540906017579446
c5da45413d72b3172e730fd409959618	Bacteria	Cyanobacteria	Cyanobacteriia	Class_Cyanobacteriia	Class_Cyanobacteriia	Class_Cyanobacteriia	Class_Cyanobacteriia	0.00613547288285146	0	0.00677906413698992	0	0	0.00832578160398731	0	0	0
c60e758395f6eca1d070362ef2c87989	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Coprococcus	metagenome	0	0	0	0	0	0	0	0.000179163307354654	0
c6ccede6950abcecc0cab7c4544b721b	Bacteria	Firmicutes	Clostridia	Peptostreptococcales_Tissierellales	Family_XI	Peptoniphilus	Peptoniphilus_methioninivorax	0	0.000749030666196687	0	0.000568693426851808	0	0.000311508835523335	0.00040930633347695	0	0.000649087221095335
c6db5a0cc0588db5ae92a1c84eb9d5d3	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas_phyllosphaerae	6.15599285904828e-05	0	0	0	0	0	0	0	0
c800348808f2e2942177dec32b45b8b8	Bacteria	Thermotogota	Thermotogae	Thermotogales	Thermotogaceae	Thermotoga	Genus__Thermotoga	0	0	0	0	0.000286114846499385	0	0	0	0
c81aef5bd10b6edf722371d383b712e6	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	UCG_005	Genus__UCG_005	0	0	0	0	0	0	0	0.000111977067096659	0
c82725dea9c0a3b6f266ce7d9ef44f7c	Bacteria	Proteobacteria	Gammaproteobacteria	Cardiobacteriales	Wohlfahrtiimonadaceae	Koukoulia	Koukoulia_aurantiaca	0	0	0	0	5.7222969299877e-05	0	0	0	0
c867981c9224347aa85fbfd5c72c9376	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium	uncultured_Veillonellaceae	0	0	0.000616278557908174	0	0	0	0	0	0
c872bcbdb8430a1b312cb1e7f10f0a86	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	Genus__Phenylobacterium	6.15599285904828e-05	0	0	0	0	0	0	0	0
c879bce10da69b2a723b1e6d10d82054	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotellaceae_NK3B31_group	uncultured_bacterium	0	0	0.000396179072940969	0	0	0	0	0	0
c8ca2f44f2b6411de753a30fec0d9217	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Anaerostipes	Genus__Anaerostipes	6.15599285904828e-05	0	0	0	0	0	0	0	0
c93468016f489f1253a9cac47997a7a1	Bacteria	Cyanobacteria	Cyanobacteriia	Class_Cyanobacteriia	Class_Cyanobacteriia	Class_Cyanobacteriia	Class_Cyanobacteriia	0	0.000660909411350018	0	0	0	0	0	0	0
c9492c0e7be958f9ebd294895992380d	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculaceae	uncultured_bacterium	0.00043091950013338	0.000704970038773352	0.000506228815424572	0.00118477797260793	0.000457783754399016	0.000594698685999094	0.000753985351141749	0.000761444056257278	0.000838404327248141
c97be26d1ca46018f9f0ad32ec220fd4	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Glutamicibacter	Genus__Glutamicibacter	0	0	0.000176079587973764	0	0	0	0	0	0
ca0415be41b22426198da4e8f3b09a3f	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Pelagibacterium	Hyphomicrobiaceae_bacterium	0	0	0	0	0	0	0	4.47908268386634e-05	0
ca5364ebc2a206cf706b7bfc8e207586	Bacteria	Firmicutes	Clostridia	Clostridia_UCG_014	Clostridia_UCG_014	Clostridia_UCG_014	uncultured_bacterium	0	0	0	0	0	0	0	0.000291140374451312	0
ca5cc5cc0ec53a3cca7d491e55519aff	Bacteria	Cyanobacteria	Cyanobacteriia	Class_Cyanobacteriia	Class_Cyanobacteriia	Class_Cyanobacteriia	Class_Cyanobacteriia	0	0	0	0	0.000314726331149323	0	0	0	0
ca60f245b3fd3fb05f0de43bd8683948	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	Arcobacter	Genus__Arcobacter	0	0	0	0	0	0	0	0	8.11359026369168e-05
cab1f09e31977b762871c4074568dc07	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Turicibacter	Genus__Turicibacter	0	0	0	0	0	0	0	0	0.000486815415821501
cab8e62e9934a8a12365db45e266dcaf	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Family_Planococcaceae	Family_Planococcaceae	0	0	0	0	0	0	0	0.000291140374451312	0
cacabe2d7e62b33e652efcd0bded3fb1	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Moritellaceae	Moritella	Genus__Moritella	0	0	0	0.000118477797260793	0	0	0	0	0
cb4d2c9b1761a6506d3df6de602c5f0f	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Colwelliaceae	Colwellia	Genus__Colwellia	0	0.000220303137116673	0	0	0	0	0	0	0
cb6051547c0e57d7da486c8916cd44ab	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Alcaligenaceae	Alcaligenes	Genus__Alcaligenes	0	0	0	0	0.000257503361849446	0	0	0	0
cb6b54f6861eb169521d2b9af85d35bc	Bacteria	Firmicutes	Clostridia	Peptostreptococcales_Tissierellales	Family_XI	Family_Family_XI	Family_Family_XI	0	0	0	0	0	0	0	0.000156767893935322	0
cb853b8dca8d621eb0b3e8cd757db10b	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Lactobacillus_secaliphilus	0	0	0	0.000687171224112601	0	0	0	0.000895816536773269	0
cb9918a19e47964c173c19fd3a86ab8c	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Order_Rickettsiales	Order_Rickettsiales	Order_Rickettsiales	0.00900826955040732	0.00779873105393021	0.00889201919267509	0.0099758305293588	0.00852622242568167	0.00911871318531944	0.00878931495045239	0.00781599928334677	0.00843813387423935
cc04e6739c16c00355c720981fe6e74d	Bacteria	Firmicutes	Clostridia	Peptostreptococcales_Tissierellales	Family_XI	Sporanaerobacter	Genus__Sporanaerobacter	0	0	0.000220099484967205	0	0	0	0	0	0.000297498309668695
cc268a5affe2460a699124e9337c7f19	Bacteria	Verrucomicrobiota	Kiritimatiellae	WCHB1_41	WCHB1_41	WCHB1_41	uncultured_rumen	0	0	0.000264119381960646	0	0	0	0	0	0
ccaa83627d1a7d8972106913df739d6f	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	[Eubacterium]_hallii_group	Genus__[Eubacterium]_hallii_group	0	0	0	0	0	0	0	0.000156767893935322	0
